"ANOENC"	"NUMERO"	"CLAVE"	"CLATEO"	"CCAA"	"NUTS1"	"CAPROV"	"TAMAMU"	"DENSIDAD"	"FACTOR"	"NMIEMB"	"TAMANO"	"NMIEMSD"	"NMIEMHU"	"NMIEMIN"	"NMIEM1"	"NMIEM2"	"NMIEM3"	"NMIEM4"	"NMIEM5"	"NMIEM6"	"NMIEM7"	"NMIEM8"	"NMIEM9"	"NMIEM10"	"NMIEM11"	"NMIEM12"	"NMIEM13"	"NUMACTI"	"NUMINACTI"	"NUMOCUP"	"NUMNOCUP"	"NUMESTU"	"NUMNOESTU"	"NNINOSD"	"NHIJOSD"	"UC1"	"UC2"	"PF2TEO"	"PF2RECO"	"TIPHOGAR1"	"TIPHOGAR2"	"TIPHOGAR3"	"TIPHOGAR4"	"TIPHOGAR5"	"TIPHOGAR6"	"TIPHOGAR7"	"TIPHOGAR8"	"TIPHOGAR9"	"TIPHOGAR10"	"TIPHOGAR11"	"NORDENSP"	"EDADSP"	"SEXOSP"	"PAISNACSP"	"NACIONASP"	"PAISSP"	"SITURESSP"	"UNIONSP"	"ESTADOCIVILSP"	"NORDENCOSP"	"NORDENP1SP"	"NORDENP2SP"	"PAISPADRESP"	"PAISMADRESP"	"ESTUDIOSSP"	"ESTUDREDSP"	"SITUACTSP"	"SITUREDSP"	"JORNADASP"	"OCUSP"	"PERCEPSP"	"IMPEXACPSP"	"INTERINPSP"	"TRABAJO"	"OCUPA"	"OCUPARED"	"ACTESTB"	"ACTESTBRED"	"SITPROF"	"SECTOR"	"CONTRATO"	"TIPOCONT"	"SITSOCI"	"SITSOCIRE"	"REGTEN"	"TIPOEDIF"	"ZONARES"	"TIPOCASA"	"NHABIT"	"ANNOCON"	"SUPERF"	"AGUACALI"	"FUENAGUA"	"CALEF"	"FUENCALE"	"VALOREST"	"CAPITPDTE"	"CAPITMENS"	"INTERESMENS"	"DISPOSIOV"	"NUMOVD"	"GASTOT"	"IMPUTGAS"	"GASTMON"	"GASTNOM1"	"GASTNOM2"	"GASTNOM3"	"GASTNOM4"	"GASTOTGR01"	"GASTOTGR02"	"GASTOTGR03"	"GASTOTGR04"	"GASTOTGR05"	"GASTOTGR06"	"GASTOTGR07"	"GASTOTGR08"	"GASTOTGR09"	"GASTOTGR10"	"GASTOTGR11"	"GASTOTGR12"	"GASTOTGR13"	"CAPROP"	"CAJENA"	"PENSIOJUB"	"PENSIOINCAP"	"PENSIOTR"	"DESEM"	"OTRSUB"	"RENTAS"	"OTROIN"	"FUENPRIN"	"FUENPRINRED"	"IMPEXAC"	"INTERIN"	"NUMPERI"
2024	02838	1	2	05	7	6	5	2	1220.199259	6	6	0	0	0	4	2	2	4	2	4	0	2	0	0	2	2	0	2	4	1	5	0	6	2	2	4.1	3.1	3	3	12						08	04				01	39	1	1	1		1		-9	02	05	99	1	1	3	2	1	1	1	1	1	-9	-9	1	9	5	H	3	1	6	1	1	01	1	1	2	2	2	5	6	90	1	1	6		-9				6		41434541.19	11.35	34241498.75	0	0	2635630.4	4557412.04	7892954.52	120927.61	77525.09	7399429.7	1325101.56	421889.65	6727264.23	2632008.63	1864943.35	120799.73	3388093.18	4465929.29	4997674.65	6	1	1	6	6	6	6	6	6	3	3		05	3
2024	02839	2	2	07	4	6	5	3	585.924995	5	5	0	0	0	3	2	3	2	3	2	1	2	0	0	2	0	0	1	4	1	4	0	5	3	3	3.4	2.6	2	2	09						06	03				01	64	1	1	1		1		1	02	99	99	1	1	6	4	1	1	1	1	1	1500	-9	1	2	2	F	2	2				05	3	2	3	2	2	5	6	95	1	4	1	4	80000	26000	173	87	6		27745937.58	2.31	25179744	0	0	0	2566193.58	6272880.19	327200.9	2373351.28	3913821.07	636949.22	674787.7	1944845.79	504068.86	1858738.27	430654.87	3925556.64	1414422.94	3468659.85	1	6	6	6	6	6	6	6	6	1	1	1500	04	1
2024	02840	1	1	10	5	6	2	1	1243.642611	5	5	0	0	0	2	3	3	2	3	2	2	1	0	0	2	0	0	2	3	2	3	0	5	3	3	3.2	2.4	1	1	09						06	03				01	43	1	1	1		1		1	02	99	99	1	1	3	2	1	1	1	1	1	-9	03	1	9	5	G	3	1	6	1	1	01	1	1	4	2	2	5	1	90	1	1	6		150000				6		42383421.54	6.33	35624868.74	0	373092.78	0	6385460.02	7415902.52	791928.04	1466998.42	8044987.18	558723.8	1644544.14	2893672.2	894237.91	5247351.6	223855.67	11265858.2	863502.52	1071859.33	6	1	6	6	6	6	1	6	6	2	2		04	2
2024	02841	1	1	17	2	1	1	1	224.261536	2	2	0	0	0	2	0	0	2	0	2	0	0	0	0	0	2	0	0	2	0	2	0	2	0	0	1.7	1.5	1	1	05						03	01				01	77	1	1	1		1		2	02	99	99	1	1	7	4	3	2		2	1	2700	-9	1	1	1	F	2	1	6	1	1	08	5	1	4	2	2	5	6	89	1	4	1	4	200000				1	1	9330240.32	0	6114699.76	0	0	0	3215540.57	1893845.92	0	0	4399641.48	986748.26	263368.43	19122.78	524771.99	398869.88	0	52540.81	435067.38	356263.4	6	6	1	6	6	6	6	6	6	3	3	5000	08	2
2024	02842	2	2	06	1	6	3	2	311.267482	2	2	0	0	0	2	0	0	2	0	2	0	0	0	0	0	0	2	0	2	0	2	0	2	0	0	1.7	1.5	1	1	05						03	01				02	85	1	1	1		1	1	2	01	99	99	1	1	2	1	3	2		2	1	-9	03	1	7	4	G	3	2				08	5	1	1	2	1	6	1	180	1	4	1	4	200000				6		9100863.35	0	5863400.01	0	0	0	3237463.34	1680638.88	27571.11	0	4212975.63	103866.26	421754.98	1531643.52	168084.44	51382.4	0	158003.9	425502.65	319439.59	6	6	1	6	6	6	6	6	6	3	3		03	1
2024	02843	1	2	13	3	1	1	1	1789.745842	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	1	1	0	0	01						02	01				01	67	6	1	1		1		4	99	99	99	1	1	2	1	3	2		2	1	-9	03	1	9	5	N	3	1	6	1	1	08	5	1	4	2	2	5	6	90	1	2	1	2	200000				1	1	36333046.01	0	16929147.25	0	0	0	19403898.76	7058354.02	119802.33	0	24759176.27	189687.02	778715.15	89487.29	859078	554085.78	0	0	1769915.46	154744.68	6	6	1	6	6	6	6	6	6	3	3		03	1
2024	02844	1	1	17	2	1	1	1	290.232049	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	1	1	0	0	02						01	02				01	43	1	1	1		1		4	99	99	99	1	1	7	4	1	1	1	1	1	-9	05	1	2	2	O	3	1	1	1	2	04	2	1	4	2	2	4	1	59	1	2	1	2	120000				6		7783513.78	0	5687395.16	0	0	0	2096118.62	679642.4	0	0	2721278.45	300799.01	0	1156785.78	391813.27	627253.95	107095.63	1455451.44	311613.44	31780.41	6	1	6	6	6	6	6	6	6	2	2		05	1
2024	02845	1	1	06	1	6	5	3	122.727398	4	4	0	0	0	2	2	2	2	2	2	0	2	0	0	2	0	0	2	2	2	2	0	4	2	2	2.7	2.1	1	1	08						05	03				01	44	1	1	1		1		2	02	99	99	1	1	3	2	1	1	1	1	1	-9	03	1	7	4	F	2	1	6	1	1	01	1	1	4	4	2	5	1	80	1	2	1	2	60000				6		3353525.59	0	2620587.55	133496.17	0	0	599441.88	670493.06	26288.48	0	770489.51	8532.45	37329.58	887910.91	103213.74	57681.88	165866.08	327595.34	123762.4	174362.16	6	1	6	6	6	6	6	6	6	2	2		05	2
2024	02846	2	2	11	4	6	5	2	394.799538	4	4	0	0	0	2	2	2	2	2	2	1	1	0	0	2	0	0	2	2	0	4	0	4	2	2	2.7	2.1	1	1	08						05	03				01	36	1	1	1		1		2	02	99	99	1	1	2	1	2	1		2	1	549	-9	1	9	5	A	1	1	6	1	1	07	4	3	2	2	2	5	6	100	1	1	1	1					6		14981923.44	3.22	14981923.44	0	0	0	0	2525555.87	643469.15	619397.71	2288352.87	120427.26	482102.25	7011114.55	434674.29	174663.26	525083.39	0	157082.84	0	6	6	6	6	6	6	1	6	6	7	3	1098	03	2
2024	02847	1	1	11	4	1	1	1	321.205205	4	4	0	0	0	4	0	0	4	0	4	0	0	2	0	2	0	0	2	2	2	2	2	2	2	2	3.1	2.5	3	3	11						05	04				01	57	6	1	1		1		2	02	99	99	1	1	5	4	1	1	1	1	1	-9	04	1	2	2	Q	3	1	1	1	1	04	2	2	3	2	2	5	6	89	1	2	6		90000	56447	575.59	196	1	1	21690414	4.28	18277625.88	0	0	0	3412788.12	3957999.87	1287689.57	1030105.46	5022475.88	35245.3	1237215.56	2292934.58	839186.45	535783.27	279448.53	645307.58	724214.95	3802807.01	6	1	6	6	6	6	6	6	6	2	2		06	2
2024	02848	1	1	07	4	1	1	1	586.20527	2	2	0	0	0	2	0	0	2	0	2	0	0	0	0	0	2	0	0	2	0	2	0	2	0	0	1.7	1.5	1	0	05						03	01				01	83	1	1	1		1		2	02	99	99	1	1	6	4	3	2		2	1	-9	05	1	2	2	Q	3	1	1	1	1	08	5	1	4	2	2	5	6	75	1	2	1	2	-9				6		11549003.28	7.33	6491403.35	0	0	0	5057599.94	2103209.04	31012.52	118520.92	5827990.9	906423.32	924776.09	26442.55	837101.13	159970.45	0	89830.15	273171.66	250554.54	6	6	1	6	6	6	6	6	6	3	3		05	1
2024	02849	1	1	05	7	6	2	1	1115.697045	5	5	0	0	0	4	1	2	3	3	2	0	2	1	0	2	0	0	1	4	1	4	1	4	3	3	3.6	2.8	3	3	11						06	04				01	54	1	4	2	3	1		2	02	99	99	4	4	7	4	1	1	1	1	1	-9	03	1	5	3	I	3	1	6	1	1	01	1	2	4	2	2	5	1	95	1	1	6		-9	-9	365	-0.09	6		63930643.98	1.19	58209722.11	0	0	0	5720921.87	5271960.59	16010.31	279552.51	8551073.37	1961628.36	115850.43	43412013.92	604149.95	1433263.03	0	193504.91	875822.18	1215814.41	6	1	6	6	6	6	6	6	6	2	2		03	1
2024	02850	1	1	10	5	6	3	2	2222.84141	3	3	0	0	0	2	1	1	2	1	2	0	1	0	1	1	0	0	1	2	0	3	0	3	1	1	2.2	1.8	1	1	07						04	03				01	35	1	3	1		1		2	02	99	99	3	3	4	3	2	1		2	1	800	-9	1	8	4	C	2	1	6	1	2	07	4	3	4	2	2	5	6	80	1	1	1	1					6		67367064.88	2.55	67367064.88	0	0	0	0	8078684.24	3921535.95	3553429.41	16265597.56	668293.76	4106521.3	11554860.02	1254879.59	3964471.18	666852.42	9199091.85	1867186.78	2265660.81	6	6	6	6	6	6	1	6	6	7	3	800	02	1
2024	02851	2	2	13	3	6	1	1	1254.388636	3	3	0	0	0	3	0	0	3	0	3	0	0	0	1	2	0	0	3	0	3	0	0	3	0	0	2.4	2	2	2	11						04	04				01	58	1	1	1		1		2	02	99	99	1	1	3	2	1	1	1	1	1	-9	04	1	7	4	C	2	1	6	1	1	01	1	2	4	2	2	5	1	83	1	2	1	2	280000	9000	-0.09	-0.09	6		46493034.38	0	34046511.37	0	0	0	12446523.01	5918713.37	209216.51	1984024.69	17301007.03	2042836.51	2180161.19	11154082.64	709983.97	0	0	1878842.73	1323380.01	1790785.72	1	1	6	6	6	6	6	6	6	2	2		07	3
2024	02852	1	1	16	2	6	4	2	526.330685	2	2	0	0	0	2	0	0	2	0	2	0	0	0	0	0	2	0	0	2	0	2	0	2	0	0	1.7	1.5	1	1	05						03	01				01	75	1	1	1		1		2	02	99	99	1	1	5	4	3	2		2	1	1420	-9	1	7	4	A	1	1	6	1	1	08	5	1	4	2	2	5	6	94	1	2	1	2	-9				6		22059485.58	0	18552873.59	0	0	0	3506612	1879019.66	28772.49	505891.51	4779805.92	489640.98	10412649.05	29674.52	315798.41	0	0	1470920.08	1610564.88	536748.07	6	6	1	6	6	6	6	6	6	3	3	1420	03	1
2024	02853	1	1	12	1	1	2	1	1014.394667	6	6	0	0	0	5	1	1	5	1	5	1	0	0	0	3	2	0	4	2	4	2	0	6	1	1	4.3	3.3	4	4	12						08	04				02	65	6	1	1		1	1	2	01	99	99	1	1	6	4	1	1	1	1	1	-9	05	1	3	2	L	3	1	6	1	1	02	2	1	4	2	2	7	6	130	1	2	1	2	200000				6		49949840.3	0	43745322.37	0	0	0	6204517.92	9246926.18	913844.17	5430392.79	10672249.66	1288529.71	5757421.57	5790870.5	3164911.36	1171326.72	0	579487.42	1964882.47	3968997.76	6	1	1	6	6	6	6	6	6	2	2		09	5
2024	02854	2	2	14	6	6	2	2	410.160997	2	2	0	0	0	2	0	0	2	0	2	0	0	0	0	0	0	2	0	2	0	2	0	2	0	0	1.7	1.5	1	1	05						03	01				01	85	1	1	1		1		2	02	99	99	1	1	2	1	3	2		2	1	-9	03	1	7	4	F	2	1	6	1	1	08	5	1	2	2	2	5	6	90	1	3	6		-9				6		6160928.32	4.6	4424109.15	0	0	0	1736819.17	2148057.48	46832.89	0	2241317.2	138782.96	419622.21	18457.24	285061.89	61200.29	0	0	412211.8	389384.35	6	6	1	6	6	6	6	6	6	3	3		03	1
2024	02855	2	2	17	2	6	3	2	173.459487	3	3	0	0	0	3	0	0	3	0	3	0	0	0	0	1	2	0	1	2	1	2	0	3	0	0	2.4	2	2	2	11						04	04				03	40	1	1	1		1		1	99	01	02	1	1	7	4	1	1	1	1	1	-9	07	1	1	1	C	2	3				05	3	1	4	2	2	5	6	90	1	2	1	2	150000				1	2	10468589.83	4.04	7454195.36	0	0	0	3014394.47	873782.65	60528.84	866587.59	3895275.69	4627.84	464847.89	76174.17	629657.94	157833.35	0	1619208.44	400514.88	1419550.56	1	6	1	6	6	6	6	1	6	1	1		10	2
2024	02856	1	1	15	2	1	1	1	213.534291	2	2	0	0	0	2	0	0	2	0	2	0	0	0	0	2	0	0	2	0	2	0	0	2	0	0	1.7	1.5	1	1	06						03	02				01	58	1	1	1		1		2	02	99	99	1	1	4	3	1	1	1	1	1	1350	-9	1	9	5	O	3	1	1	1	1	03	1	1	4	2	2	5	6	82	1	2	1	2	150000				6		6364911.14	8.5	4492098.83	0	0	0	1872812.3	1135137.56	217159.74	250688.49	2283156.88	6359.47	716743.22	42534.11	187056.04	266435	0	1091567.97	123849.89	44222.76	1	1	6	6	6	6	6	6	6	2	2	2550	06	2
2024	02857	1	1	14	6	6	4	2	553.608222	4	4	0	0	0	4	0	0	4	0	4	0	0	1	1	2	0	0	1	3	1	3	2	2	1	1	3.1	2.5	3	3	11						05	04				01	56	1	1	1		1		2	02	99	99	1	1	3	2	1	1	1	1	1	1500	-9	1	8	4	H	3	1	6	1	1	01	1	1	2	2	2	6	6	90	1	3	1	1	-9				6		14765512.73	0	12697800.63	0	0	0	2067712.1	4106521.26	125995.59	1609800.44	2358489.28	1587826.75	1204170.75	62873.79	243366.17	818662.87	0	1416572.79	398913.48	832319.56	6	1	6	1	6	6	6	6	6	2	2	2100	05	2
2024	02858	1	1	13	3	6	3	2	903.654339	3	3	0	0	0	3	0	1	2	1	2	0	1	0	0	2	0	0	1	2	1	2	0	3	1	1	2.4	2	2	0	07						04	03				01	52	1	1	1		1		2	02	99	99	1	1	6	4	1	1	1	1	1	7000	-9	1	1	1	K	3	3				05	3	1	4	2	2	5	1	110	1	2	1	2	400000				6		66109860.51	1.94	52316180.15	0	0	0	13793680.36	5694279.86	1052826.76	6784579.22	18348264.93	3823545.66	2089341.8	4053030.07	761456.48	842668.81	3253155.62	15241903.13	2439866.71	1724941.46	1	6	6	6	6	6	6	6	6	1	1	7000	09	1
2024	02859	2	2	05	7	6	4	2	361.421893	4	4	0	0	0	3	1	1	3	1	3	0	1	1	0	2	0	0	2	2	2	2	1	3	2	2	2.9	2.3	2	2	11						05	04				02	54	1	1	1		1	1	2	01	99	99	1	1	4	3	1	1	1	1	1	1600	-9	1	5	3	O	3	1	1	1	1	03	1	2	2	2	1	6	1	260	1	3	6		280000	100000	-0.09	-0.09	6		16106241.22	5.82	11775131.61	0	0	0	4331109.62	2902747.68	60482.31	561331.58	4929624.27	473166.97	1256574.41	1247831.44	750600.99	1479896.42	352024.92	1413896.29	479480.35	198583.59	6	1	6	6	6	6	6	6	6	2	2	2900	06	2
2024	02860	2	2	15	2	6	5	3	1018.447696	3	3	0	0	0	3	0	0	3	1	2	0	0	1	0	2	0	0	2	1	1	2	0	3	1	1	2.4	2	2	2	11						04	04				01	49	1	1	1		1		2	02	99	99	1	1	2	1	1	1	1	1	1	-9	04	1	9	5	F	2	2				05	3	2	2	2	2	4	1	170	1	2	1	2	-9	200000	-0.09	-0.09	6		17070675.19	8.46	9885577.45	0	0	0	7185097.75	4511039.57	1644.74	52941.63	9137319.4	0	22660.92	992751.94	749926.2	26977.93	0	946904.65	410403.87	218104.35	1	6	6	1	6	6	6	6	6	1	1		04	2
2024	02861	2	2	09	5	6	5	2	4984.036841	2	2	0	0	0	2	0	0	2	0	2	0	0	0	2	0	0	0	2	0	2	0	0	2	0	0	1.7	1.5	1	1	06						03	02				01	27	1	4	1		1		2	02	99	99	4	4	3	2	1	1	1	1	1	1650	-9	1	7	4	C	2	1	6	1	1	01	1	5	3	2	2	6	6	100	1	2	1	2	-9				6		145714288.85	0	111076429.81	0	0	0	34637859.04	25024457.22	0	3335151.32	61511785.69	1890526.71	208513.98	30543839.1	6394519.27	7874778.21	0	0	2242816.58	6687900.78	6	1	6	6	6	6	6	6	6	2	2	2150	05	2
2024	02862	1	1	08	4	6	3	2	987.432396	3	3	0	0	0	3	0	0	3	0	3	0	0	0	1	1	1	0	1	2	1	2	0	3	0	0	2.4	2	2	2	11						04	04				01	65	1	1	1		1		2	02	99	99	1	1	3	2	3	2		2	1	1342	-9	1	7	4	F	2	1	6	1	1	08	5	2	2	2	2	6	6	140	1	2	1	2	180000	86000	600	-0.09	6		29019678.17	7.42	23226440.67	0	0	0	5793237.5	567500.74	456448.03	207000.15	7842436.28	128240.31	130933.89	17496876.01	533213.49	102539.54	0	528043.31	918312.13	108134.29	6	1	1	6	6	6	6	6	6	3	3	2492	05	2
2024	02863	1	1	03	1	6	1	1	385.375791	2	2	0	0	0	2	0	0	2	0	2	0	0	0	0	0	2	0	0	2	0	2	0	2	0	0	1.7	1.5	1	1	05						03	01				01	76	1	1	1		1		-9	02	99	99	1	1	6	4	3	2		2	1	2000	-9	1	2	2	P	3	1	1	1	1	08	5	1	4	1	2	6	6	95	1	2	1	2	300000				1	1	14047443.53	0	8912762.58	0	0	0	5134680.95	2198481.06	0	257880.63	7086223.96	0	960741.85	16205.05	670553.88	0	0	2203438.61	574209.93	79708.56	6	6	1	6	6	6	6	6	6	3	3	2000	05	1
2024	02864	2	2	07	4	6	5	2	500.025365	2	2	0	0	0	2	0	0	2	0	2	0	0	0	0	1	1	0	2	0	1	1	0	2	0	0	1.7	1.5	1	0	05						03	01				02	64	1	1	1		1	1	2	01	99	99	1	1	2	1	1	1	1	1	1	2000	-9	1	7	4	F	2	2				05	3	1	2	3	1	6	1	200	1	4	1	4	220000				6		13920463.11	13.23	10115290.6	0	0	0	3805172.51	2810439.88	699102.4	0	5210973.72	62410.17	158380.13	747863.66	750095.1	267439.99	0	1486873.61	408357	1318527.43	1	6	6	6	6	6	6	6	6	1	1	2000	05	1
2024	02865	2	2	02	2	6	5	3	351.048241	2	2	0	0	0	2	0	0	2	0	2	0	0	0	0	1	1	0	1	1	1	1	0	2	0	0	1.7	1.5	1	0	10						07	04				01	44	1	1	1		1		1	99	02	99	1	1	7	4	1	1	1	1	1	2000	-9	1	2	2	P	3	1	1	1	1	04	2	1	2	2	2	7	6	150	1	4	1	4	40000				1	1	11351692.82	3.5	6774500.37	29373.16	0	0	4547819.29	395284.09	218412.58	276097.25	5494232.77	7439.49	182499.25	2136873.67	139046.5	368323.52	0	1461598.11	608015.55	63870.04	6	1	1	6	6	6	6	6	6	2	2	3500	07	2
2024	02866	1	2	01	6	1	1	1	2619.642155	3	3	0	0	0	3	0	0	3	0	3	0	0	0	1	2	0	0	1	2	1	2	0	3	0	0	2.4	2	2	2	11						04	04				01	59	1	1	1		1		2	02	99	99	1	1	3	2	3	2		2	1	-9	04	1	0	2	O	3	1	1	1	1	08	5	1	4	2	2	5	6	80	1	1	6		125000				6		73054074.42	0	56151907.42	0	0	0	16902167	17617240	0	1694261.39	21797020.76	895767.1	0	5831142.31	2328337.95	4066344.55	0	10962293.88	4367624.58	3494041.91	6	1	1	6	6	6	6	6	6	3	3		07	2
2024	02867	1	2	01	6	6	2	2	4919.804344	1	1	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	1	1	0	0	02						01	02				01	33	1	4	2	3	1		-9	99	99	99	4	4	6	4	1	1	1	1	1	1600	-9	1	5	3	I	3	1	6	1	1	01	1	3	2	2	2	3	6	40	1	1	6						6		102894376.3	0	76960209.42	0	0	25934166.88	0	6605665.57	0	0	36603344.32	2231981.05	0	21751707.29	5352747.13	0	0	25934166.88	3591457.17	823306.89	6	1	6	6	6	6	6	6	6	2	2	1600	04	1
2024	02868	1	1	08	4	6	3	2	586.789601	4	4	0	0	0	3	1	1	3	2	2	0	1	1	0	2	0	0	3	1	2	2	0	4	1	1	2.9	2.3	2	2	11						05	04				01	49	1	1	1		1		2	02	99	99	1	1	3	2	1	1	1	1	1	-9	03	1	7	4	F	2	2				05	3	2	4	2	2	6	1	110	1	2	1	2	140000	-9	-0.09	-0.09	6		22561115.48	19.96	18326778.18	0	0	0	4234337.3	4027290.32	738950.6	124611.36	5909809.38	83824.11	3093076.87	2488407.08	2435559.15	1685786.83	0	722995.9	293394.8	957409.07	1	1	6	6	6	6	6	6	6	1	1		06	2
2024	02869	2	2	07	4	1	1	1	513.913828	2	2	0	0	0	2	0	0	2	0	2	0	0	0	0	2	0	0	2	0	2	0	0	2	0	0	1.7	1.5	1	0	06						03	02				01	56	6	1	1		1		2	02	99	99	1	1	6	4	1	1	1	1	1	1800	-9	1	2	2	O	3	1	1	1	1	04	2	2	2	2	1	5	1	115	1	2	1	2	300000	150000	123	300	6		14998868.75	8.37	10915811.93	0	0	0	4083056.82	71148.36	109455.96	1010261.48	5556273.77	28482.95	229726.78	1227300.37	589402.77	1369939.92	0	4187557.16	457383.31	161935.92	6	1	6	6	6	6	6	6	6	2	2	3000	07	2
2024	02870	1	1	13	3	1	1	1	1820.388647	2	2	0	0	0	2	0	0	2	0	2	0	0	0	0	2	0	0	1	1	1	1	0	2	0	0	1.7	1.5	1	0	06						03	02				02	39	1	1	1		1	3	1	01	99	99	1	1	7	4	1	1	1	1	1	4000	-9	1	2	2	M	3	1	6	1	1	02	2	2	4	1	2	4	6	55	1	2	1	2	-9	-9	1000	-0.09	6		49656385.34	12.28	30957985.14	0	0	0	18698400.2	1535350.79	253374.17	2270012.41	23805419.18	4856328.76	1463443.72	4691079.35	1129098.11	2767123.16	0	1289936.42	1422961.4	4172257.87	6	1	6	6	6	6	6	6	6	2	2	4000	07	1
2024	02871	1	1	13	3	6	2	1	1712.354974	3	3	0	0	0	3	0	0	3	1	2	0	0	1	0	1	1	0	1	2	1	2	1	2	1	1	2.4	2	2	2	10						07	04				02	41	6	1	1		1		5	99	01	99	1	1	7	4	1	1	1	1	1	-9	04	1	4	3	F	2	1	6	1	1	02	2	2	2	2	1	5	1	160	1	2	1	2	-9	23708	-0.09	-0.09	6		41465870.6	3.76	25566229.31	0	0	0	15899641.29	13760736.21	399222.57	187418.33	19690795.2	1823153.98	503241.05	103738.44	1849343.37	598226.51	0	355694.4	1931536.41	262764.13	6	1	1	6	6	6	6	6	1	2	2		05	2
2024	02872	2	2	01	6	1	1	1	1253.893368	3	3	0	0	0	3	0	0	3	0	3	0	0	0	0	1	2	0	1	2	1	2	0	3	0	0	2.4	2	2	2	11						04	04				01	73	1	1	1		1		2	02	99	99	1	1	3	2	3	2		2	1	-9	03	1	7	4	F	2	2				08	5	1	4	2	2	5	6	105	1	1	6		220000				1	1	59426551.6	12.42	42425568.19	0	0	0	17000983.41	11319473.04	315308.4	3733816.54	20738233.61	1390256.48	3397033.69	9079312.51	1587889.85	2693051.81	0	3486613.33	1467055.24	218507.1	6	1	1	6	6	6	6	6	6	3	3		07	3
2024	02873	1	1	10	5	6	3	2	1370.356788	3	3	0	0	0	3	0	0	3	0	3	0	0	0	0	2	1	0	2	1	0	3	0	3	0	0	2.4	2	2	2	11						04	04				01	67	1	1	1		1		2	02	99	99	1	1	3	2	3	2		2	1	-9	03	1	9	5	F	2	1	6	1	1	08	5	1	4	2	2	5	6	96	1	1	6		80000				1	1	58651947.24	5.12	41063277.78	0	0	0	17588669.46	9697109.56	1275043.88	2299807.07	22286388.94	1487979.36	705375.09	7939848.69	2648594.96	528210.81	0	1221367.22	1918855.8	6643365.86	6	6	1	6	6	1	1	6	6	3	3		05	3
2024	02874	2	2	01	6	6	1	2	735.189304	4	4	0	0	0	2	2	2	2	2	2	0	2	0	1	1	0	0	2	2	2	2	0	4	2	2	2.7	2.1	1	0	08						05	03				01	29	6	1	1		1		-9	02	99	99	1	1	6	4	1	1	1	1	1	-9	05	1	2	2	Q	3	1	1	1	1	04	2	2	4	2	2	3	1	70	1	1	6		250000	116000	368	432	1	1	26423686.31	8.86	17460302.08	0	0	0	8963384.23	159219.71	228048.65	473044.33	13476950.95	43708.06	2227882.15	4472575.31	243266.43	637865.52	904282.84	1787634.95	819050.21	950157.2	6	1	6	6	6	6	6	6	6	2	2		07	2
2024	02875	2	2	11	4	6	4	2	456.553903	3	3	0	0	0	2	1	1	2	1	2	1	0	0	1	1	0	0	2	1	2	1	0	3	1	1	2.2	1.8	1	1	07						04	03				01	36	1	1	1		1		2	02	99	99	1	1	3	2	1	1	1	1	1	1800	-9	1	9	5	E	2	1	6	1	1	01	1	2	2	2	2	5	1	156	1	1	6		134000	93612	143.59	433.74	6		16204291.28	0	13313497.9	0	0	0	2890793.39	2504719.43	2210156.45	0	3560137.93	330682.15	239252.73	1971124.61	124858.36	2295209.67	0	2111844.54	403155.36	453150.05	6	1	6	6	6	6	6	6	6	2	2	2799	06	2
2024	02876	1	1	09	5	6	4	2	2660.337732	2	2	0	0	0	2	0	0	2	0	2	0	0	0	0	0	2	0	0	2	0	2	0	2	0	0	1.7	1.5	1	1	05						03	01				01	81	1	1	1		1		2	02	99	99	1	1	6	4	3	2		2	1	1750	-9	1	8	4	H	3	1	6	1	1	08	5	1	1	2	1	6	6	170	1	1	1	1	300000				6		105605905.55	8.88	68357875.15	0	0	0	37248030.4	34823879.34	725383.73	2796778.19	41050633.63	6909634.31	8499403.98	285153.92	3511645.81	991647.37	0	444798.54	2793354.62	2773592.1	6	6	1	6	6	6	1	6	6	3	3	2050	05	2
2024	02877	1	1	13	3	1	1	1	1489.560379	2	2	0	0	0	2	0	0	2	0	2	0	0	0	0	2	0	0	2	0	1	1	0	2	0	0	1.7	1.5	1	1	06						03	02				02	43	6	1	1		1	1	2	01	99	99	1	1	4	3	1	1	1	1	1	-9	03	1	5	3	G	3	1	6	1	1	01	1	1	4	2	2	4	6	75	1	2	1	2	240000				6		59181088.15	0	43863715.11	0	0	1101778.51	14215594.53	13321050.57	2127113.86	0	17522418.57	1994177.93	3231208.18	3127566.15	1993031.79	8674557.15	0	5305670.08	446868.11	1437425.77	6	1	6	6	6	6	6	6	6	2	2		03	1
