Comunidades y Ciudades Autónomas	Grupos ECOICOP ver.2	Tipo de dato	Periodo	Total
11 Extremadura	01 Alimentos y bebidas no alcohólicas	Media anual	2025	100
11 Extremadura	01 Alimentos y bebidas no alcohólicas	Media anual	2024	97,751
11 Extremadura	01 Alimentos y bebidas no alcohólicas	Media anual	2023	94,481
11 Extremadura	01 Alimentos y bebidas no alcohólicas	Media anual	2022	84,035
11 Extremadura	01 Alimentos y bebidas no alcohólicas	Media anual	2021	74,186
11 Extremadura	01 Alimentos y bebidas no alcohólicas	Media anual	2020	73,042
11 Extremadura	01 Alimentos y bebidas no alcohólicas	Media anual	2019	71,304
11 Extremadura	01 Alimentos y bebidas no alcohólicas	Media anual	2018	70,745
11 Extremadura	01 Alimentos y bebidas no alcohólicas	Media anual	2017	69,656
11 Extremadura	01 Alimentos y bebidas no alcohólicas	Media anual	2016	69,293
11 Extremadura	01 Alimentos y bebidas no alcohólicas	Media anual	2015	68,26
11 Extremadura	01 Alimentos y bebidas no alcohólicas	Media anual	2014	68,219
11 Extremadura	01 Alimentos y bebidas no alcohólicas	Media anual	2013	69,201
11 Extremadura	01 Alimentos y bebidas no alcohólicas	Media anual	2012	67,097
11 Extremadura	01 Alimentos y bebidas no alcohólicas	Media anual	2011	65,369
11 Extremadura	01 Alimentos y bebidas no alcohólicas	Media anual	2010	64,012
11 Extremadura	01 Alimentos y bebidas no alcohólicas	Media anual	2009	64,509
11 Extremadura	01 Alimentos y bebidas no alcohólicas	Media anual	2008	65,165
11 Extremadura	01 Alimentos y bebidas no alcohólicas	Media anual	2007	61,263
11 Extremadura	01 Alimentos y bebidas no alcohólicas	Media anual	2006	59,094
11 Extremadura	01 Alimentos y bebidas no alcohólicas	Media anual	2005	57,161
11 Extremadura	01 Alimentos y bebidas no alcohólicas	Media anual	2004	55,688
11 Extremadura	01 Alimentos y bebidas no alcohólicas	Media anual	2003	53,968
11 Extremadura	01 Alimentos y bebidas no alcohólicas	Media anual	2002	52,504
11 Extremadura	01 Alimentos y bebidas no alcohólicas	Variación de las medias anuales	2025	2,3
11 Extremadura	01 Alimentos y bebidas no alcohólicas	Variación de las medias anuales	2024	3,5
11 Extremadura	01 Alimentos y bebidas no alcohólicas	Variación de las medias anuales	2023	12,4
11 Extremadura	01 Alimentos y bebidas no alcohólicas	Variación de las medias anuales	2022	13,3
11 Extremadura	01 Alimentos y bebidas no alcohólicas	Variación de las medias anuales	2021	1,6
11 Extremadura	01 Alimentos y bebidas no alcohólicas	Variación de las medias anuales	2020	2,4
11 Extremadura	01 Alimentos y bebidas no alcohólicas	Variación de las medias anuales	2019	0,8
11 Extremadura	01 Alimentos y bebidas no alcohólicas	Variación de las medias anuales	2018	1,6
11 Extremadura	01 Alimentos y bebidas no alcohólicas	Variación de las medias anuales	2017	0,5
11 Extremadura	01 Alimentos y bebidas no alcohólicas	Variación de las medias anuales	2016	1,5
11 Extremadura	01 Alimentos y bebidas no alcohólicas	Variación de las medias anuales	2015	0,1
11 Extremadura	01 Alimentos y bebidas no alcohólicas	Variación de las medias anuales	2014	-1,4
11 Extremadura	01 Alimentos y bebidas no alcohólicas	Variación de las medias anuales	2013	3,1
11 Extremadura	01 Alimentos y bebidas no alcohólicas	Variación de las medias anuales	2012	2,6
11 Extremadura	01 Alimentos y bebidas no alcohólicas	Variación de las medias anuales	2011	2,1
11 Extremadura	01 Alimentos y bebidas no alcohólicas	Variación de las medias anuales	2010	-0,8
11 Extremadura	01 Alimentos y bebidas no alcohólicas	Variación de las medias anuales	2009	-1
11 Extremadura	01 Alimentos y bebidas no alcohólicas	Variación de las medias anuales	2008	6,4
11 Extremadura	01 Alimentos y bebidas no alcohólicas	Variación de las medias anuales	2007	3,7
11 Extremadura	01 Alimentos y bebidas no alcohólicas	Variación de las medias anuales	2006	3,4
11 Extremadura	01 Alimentos y bebidas no alcohólicas	Variación de las medias anuales	2005	2,6
11 Extremadura	01 Alimentos y bebidas no alcohólicas	Variación de las medias anuales	2004	3,2
11 Extremadura	01 Alimentos y bebidas no alcohólicas	Variación de las medias anuales	2003	2,8
11 Extremadura	01 Alimentos y bebidas no alcohólicas	Variación de las medias anuales	2002	""
11 Extremadura	02 Bebidas alcohólicas y tabaco	Media anual	2025	100
11 Extremadura	02 Bebidas alcohólicas y tabaco	Media anual	2024	96,282
11 Extremadura	02 Bebidas alcohólicas y tabaco	Media anual	2023	92,121
11 Extremadura	02 Bebidas alcohólicas y tabaco	Media anual	2022	85,571
11 Extremadura	02 Bebidas alcohólicas y tabaco	Media anual	2021	82,305
11 Extremadura	02 Bebidas alcohólicas y tabaco	Media anual	2020	81,893
11 Extremadura	02 Bebidas alcohólicas y tabaco	Media anual	2019	81,348
11 Extremadura	02 Bebidas alcohólicas y tabaco	Media anual	2018	80,922
11 Extremadura	02 Bebidas alcohólicas y tabaco	Media anual	2017	79,73
11 Extremadura	02 Bebidas alcohólicas y tabaco	Media anual	2016	78,547
11 Extremadura	02 Bebidas alcohólicas y tabaco	Media anual	2015	78,382
11 Extremadura	02 Bebidas alcohólicas y tabaco	Media anual	2014	77,43
11 Extremadura	02 Bebidas alcohólicas y tabaco	Media anual	2013	76,486
11 Extremadura	02 Bebidas alcohólicas y tabaco	Media anual	2012	72,063
11 Extremadura	02 Bebidas alcohólicas y tabaco	Media anual	2011	67,896
11 Extremadura	02 Bebidas alcohólicas y tabaco	Media anual	2010	61,18
11 Extremadura	02 Bebidas alcohólicas y tabaco	Media anual	2009	54,656
11 Extremadura	02 Bebidas alcohólicas y tabaco	Media anual	2008	49,708
11 Extremadura	02 Bebidas alcohólicas y tabaco	Media anual	2007	47,691
11 Extremadura	02 Bebidas alcohólicas y tabaco	Media anual	2006	44,342
11 Extremadura	02 Bebidas alcohólicas y tabaco	Media anual	2005	43,641
11 Extremadura	02 Bebidas alcohólicas y tabaco	Media anual	2004	41,315
11 Extremadura	02 Bebidas alcohólicas y tabaco	Media anual	2003	39,569
11 Extremadura	02 Bebidas alcohólicas y tabaco	Media anual	2002	38,29
11 Extremadura	02 Bebidas alcohólicas y tabaco	Variación de las medias anuales	2025	3,9
11 Extremadura	02 Bebidas alcohólicas y tabaco	Variación de las medias anuales	2024	4,5
11 Extremadura	02 Bebidas alcohólicas y tabaco	Variación de las medias anuales	2023	7,7
11 Extremadura	02 Bebidas alcohólicas y tabaco	Variación de las medias anuales	2022	4
11 Extremadura	02 Bebidas alcohólicas y tabaco	Variación de las medias anuales	2021	0,5
11 Extremadura	02 Bebidas alcohólicas y tabaco	Variación de las medias anuales	2020	0,7
11 Extremadura	02 Bebidas alcohólicas y tabaco	Variación de las medias anuales	2019	0,5
11 Extremadura	02 Bebidas alcohólicas y tabaco	Variación de las medias anuales	2018	1,5
11 Extremadura	02 Bebidas alcohólicas y tabaco	Variación de las medias anuales	2017	1,5
11 Extremadura	02 Bebidas alcohólicas y tabaco	Variación de las medias anuales	2016	0,2
11 Extremadura	02 Bebidas alcohólicas y tabaco	Variación de las medias anuales	2015	1,2
11 Extremadura	02 Bebidas alcohólicas y tabaco	Variación de las medias anuales	2014	1,2
11 Extremadura	02 Bebidas alcohólicas y tabaco	Variación de las medias anuales	2013	6,1
11 Extremadura	02 Bebidas alcohólicas y tabaco	Variación de las medias anuales	2012	6,1
11 Extremadura	02 Bebidas alcohólicas y tabaco	Variación de las medias anuales	2011	11
11 Extremadura	02 Bebidas alcohólicas y tabaco	Variación de las medias anuales	2010	11,9
11 Extremadura	02 Bebidas alcohólicas y tabaco	Variación de las medias anuales	2009	10
11 Extremadura	02 Bebidas alcohólicas y tabaco	Variación de las medias anuales	2008	4,2
11 Extremadura	02 Bebidas alcohólicas y tabaco	Variación de las medias anuales	2007	7,6
11 Extremadura	02 Bebidas alcohólicas y tabaco	Variación de las medias anuales	2006	1,6
11 Extremadura	02 Bebidas alcohólicas y tabaco	Variación de las medias anuales	2005	5,6
11 Extremadura	02 Bebidas alcohólicas y tabaco	Variación de las medias anuales	2004	4,4
11 Extremadura	02 Bebidas alcohólicas y tabaco	Variación de las medias anuales	2003	3,3
11 Extremadura	02 Bebidas alcohólicas y tabaco	Variación de las medias anuales	2002	""
11 Extremadura	03 Vestido y calzado	Media anual	2025	100
11 Extremadura	03 Vestido y calzado	Media anual	2024	100,301
11 Extremadura	03 Vestido y calzado	Media anual	2023	100,484
11 Extremadura	03 Vestido y calzado	Media anual	2022	99,616
11 Extremadura	03 Vestido y calzado	Media anual	2021	101,279
11 Extremadura	03 Vestido y calzado	Media anual	2020	100,284
11 Extremadura	03 Vestido y calzado	Media anual	2019	99,309
11 Extremadura	03 Vestido y calzado	Media anual	2018	98,595
11 Extremadura	03 Vestido y calzado	Media anual	2017	97,805
11 Extremadura	03 Vestido y calzado	Media anual	2016	97,6
11 Extremadura	03 Vestido y calzado	Media anual	2015	97,193
11 Extremadura	03 Vestido y calzado	Media anual	2014	96,905
11 Extremadura	03 Vestido y calzado	Media anual	2013	96,842
11 Extremadura	03 Vestido y calzado	Media anual	2012	96,92
11 Extremadura	03 Vestido y calzado	Media anual	2011	96,839
11 Extremadura	03 Vestido y calzado	Media anual	2010	96,91
11 Extremadura	03 Vestido y calzado	Media anual	2009	97,517
11 Extremadura	03 Vestido y calzado	Media anual	2008	99,23
11 Extremadura	03 Vestido y calzado	Media anual	2007	98,698
11 Extremadura	03 Vestido y calzado	Media anual	2006	97,785
11 Extremadura	03 Vestido y calzado	Media anual	2005	96,979
11 Extremadura	03 Vestido y calzado	Media anual	2004	96,396
11 Extremadura	03 Vestido y calzado	Media anual	2003	95,457
11 Extremadura	03 Vestido y calzado	Media anual	2002	92,72
11 Extremadura	03 Vestido y calzado	Variación de las medias anuales	2025	-0,3
11 Extremadura	03 Vestido y calzado	Variación de las medias anuales	2024	-0,2
11 Extremadura	03 Vestido y calzado	Variación de las medias anuales	2023	0,9
11 Extremadura	03 Vestido y calzado	Variación de las medias anuales	2022	-1,6
11 Extremadura	03 Vestido y calzado	Variación de las medias anuales	2021	1
11 Extremadura	03 Vestido y calzado	Variación de las medias anuales	2020	1
11 Extremadura	03 Vestido y calzado	Variación de las medias anuales	2019	0,7
11 Extremadura	03 Vestido y calzado	Variación de las medias anuales	2018	0,8
11 Extremadura	03 Vestido y calzado	Variación de las medias anuales	2017	0,2
11 Extremadura	03 Vestido y calzado	Variación de las medias anuales	2016	0,4
11 Extremadura	03 Vestido y calzado	Variación de las medias anuales	2015	0,3
11 Extremadura	03 Vestido y calzado	Variación de las medias anuales	2014	0,1
11 Extremadura	03 Vestido y calzado	Variación de las medias anuales	2013	-0,1
11 Extremadura	03 Vestido y calzado	Variación de las medias anuales	2012	0,1
11 Extremadura	03 Vestido y calzado	Variación de las medias anuales	2011	-0,1
11 Extremadura	03 Vestido y calzado	Variación de las medias anuales	2010	-0,6
11 Extremadura	03 Vestido y calzado	Variación de las medias anuales	2009	-1,7
11 Extremadura	03 Vestido y calzado	Variación de las medias anuales	2008	0,5
11 Extremadura	03 Vestido y calzado	Variación de las medias anuales	2007	0,9
11 Extremadura	03 Vestido y calzado	Variación de las medias anuales	2006	0,8
11 Extremadura	03 Vestido y calzado	Variación de las medias anuales	2005	0,6
11 Extremadura	03 Vestido y calzado	Variación de las medias anuales	2004	1
11 Extremadura	03 Vestido y calzado	Variación de las medias anuales	2003	3
11 Extremadura	03 Vestido y calzado	Variación de las medias anuales	2002	""
11 Extremadura	04 Vivienda, agua, electricidad, gas y otros combustibles	Media anual	2025	100
11 Extremadura	04 Vivienda, agua, electricidad, gas y otros combustibles	Media anual	2024	91,15
11 Extremadura	04 Vivienda, agua, electricidad, gas y otros combustibles	Media anual	2023	86,852
11 Extremadura	04 Vivienda, agua, electricidad, gas y otros combustibles	Media anual	2022	101,473
11 Extremadura	04 Vivienda, agua, electricidad, gas y otros combustibles	Media anual	2021	86,995
11 Extremadura	04 Vivienda, agua, electricidad, gas y otros combustibles	Media anual	2020	76,4
11 Extremadura	04 Vivienda, agua, electricidad, gas y otros combustibles	Media anual	2019	79,473
11 Extremadura	04 Vivienda, agua, electricidad, gas y otros combustibles	Media anual	2018	81,616
11 Extremadura	04 Vivienda, agua, electricidad, gas y otros combustibles	Media anual	2017	80,255
11 Extremadura	04 Vivienda, agua, electricidad, gas y otros combustibles	Media anual	2016	76,536
11 Extremadura	04 Vivienda, agua, electricidad, gas y otros combustibles	Media anual	2015	80,86
11 Extremadura	04 Vivienda, agua, electricidad, gas y otros combustibles	Media anual	2014	82,965
11 Extremadura	04 Vivienda, agua, electricidad, gas y otros combustibles	Media anual	2013	81,642
11 Extremadura	04 Vivienda, agua, electricidad, gas y otros combustibles	Media anual	2012	80,317
11 Extremadura	04 Vivienda, agua, electricidad, gas y otros combustibles	Media anual	2011	75,134
11 Extremadura	04 Vivienda, agua, electricidad, gas y otros combustibles	Media anual	2010	69,597
11 Extremadura	04 Vivienda, agua, electricidad, gas y otros combustibles	Media anual	2009	67,17
11 Extremadura	04 Vivienda, agua, electricidad, gas y otros combustibles	Media anual	2008	65,996
11 Extremadura	04 Vivienda, agua, electricidad, gas y otros combustibles	Media anual	2007	61,524
11 Extremadura	04 Vivienda, agua, electricidad, gas y otros combustibles	Media anual	2006	60,041
11 Extremadura	04 Vivienda, agua, electricidad, gas y otros combustibles	Media anual	2005	55,952
11 Extremadura	04 Vivienda, agua, electricidad, gas y otros combustibles	Media anual	2004	53,654
11 Extremadura	04 Vivienda, agua, electricidad, gas y otros combustibles	Media anual	2003	52,147
11 Extremadura	04 Vivienda, agua, electricidad, gas y otros combustibles	Media anual	2002	50,727
11 Extremadura	04 Vivienda, agua, electricidad, gas y otros combustibles	Variación de las medias anuales	2025	9,7
11 Extremadura	04 Vivienda, agua, electricidad, gas y otros combustibles	Variación de las medias anuales	2024	4,9
11 Extremadura	04 Vivienda, agua, electricidad, gas y otros combustibles	Variación de las medias anuales	2023	-14,4
11 Extremadura	04 Vivienda, agua, electricidad, gas y otros combustibles	Variación de las medias anuales	2022	16,6
11 Extremadura	04 Vivienda, agua, electricidad, gas y otros combustibles	Variación de las medias anuales	2021	13,9
11 Extremadura	04 Vivienda, agua, electricidad, gas y otros combustibles	Variación de las medias anuales	2020	-3,9
11 Extremadura	04 Vivienda, agua, electricidad, gas y otros combustibles	Variación de las medias anuales	2019	-2,6
